brand,model,year,km,transmission,drivetrain,body,price,car_age,km_per_year
Hyundai,Tucson,2012,202991.0,Механика,Задний,Кроссовер,299540,14,14499
Volkswagen,Tiguan,2011,290439.0,Механика,Полный,Седан,321824,15,19363
BMW,5 Series,2013,273334.0,Автомат,Полный,Хэтчбек,321862,13,21026
Volkswagen,Passat,2018,122460.0,Автомат,Полный,Хэтчбек,555209,8,15308
Volkswagen,Golf,2012,278723.0,Автомат,Полный,Седан,329051,14,19909
Volkswagen,Passat,2008,263750.0,Автомат,Передний,Хэтчбек,301828,18,14653
Toyota,RAV4,2021,93418.0,Механика,Полный,Кроссовер,1684632,5,18684
Hyundai,Solaris,2023,51269.0,Автомат,Передний,Седан,1490819,3,17090
BMW,3 Series,2024,12573.0,Автомат,Полный,Хэтчбек,3259095,2,6286
Volkswagen,Passat,2023,28833.0,Робот,Передний,Хэтчбек,1436137,3,9611
BMW,X3,2018,126979.0,Автомат,Передний,Седан,1276371,8,15872
Kia,Optima,2013,213753.0,Робот,Полный,Хэтчбек,273658,13,16443
BMW,5 Series,2020,111514.0,Автомат,Полный,Седан,1619029,6,18586
Kia,Rio,2019,102222.0,Автомат,Задний,Кроссовер,652932,7,14603
Toyota,Corolla,2024,40640.0,Механика,Передний,Седан,2367089,2,20320
Kia,Rio,2013,204233.0,Механика,Полный,Хэтчбек,267634,13,15710
BMW,X5,2023,67306.0,Автомат,Полный,Хэтчбек,2400805,3,22435
Toyota,Corolla,2018,111105.0,Автомат,Полный,Хэтчбек,1161064,8,13888
Volkswagen,Polo,2021,68301.0,Робот,Передний,Хэтчбек,1045168,5,13660
Volkswagen,Passat,2015,177562.0,Автомат,Передний,Хэтчбек,317673,11,16142
Hyundai,ix35,2009,304949.0,Механика,Полный,Седан,312741,17,17938
Kia,Ceed,2014,183916.0,Автомат,Передний,Седан,266446,12,15326
BMW,5 Series,2017,137767.0,Механика,Полный,Хэтчбек,984515,9,15307
Kia,Optima,2018,108472.0,Автомат,Полный,Седан,565093,8,13559
Hyundai,ix35,2013,193130.0,Механика,Полный,Хэтчбек,256059,13,14856
Kia,Optima,2018,119520.0,Механика,Полный,Седан,519093,8,14940
Kia,Ceed,2020,116318.0,Автомат,Задний,Кроссовер,833369,6,19386
Volkswagen,Tiguan,2022,58640.0,Механика,Полный,Хэтчбек,1144861,4,14660
Toyota,RAV4,2008,269779.0,Автомат,Полный,Кроссовер,343053,18,14988
BMW,3 Series,2008,203633.0,Механика,Полный,Хэтчбек,318369,18,11313
BMW,3 Series,2008,229120.0,Автомат,Задний,Седан,321680,18,12729
Volkswagen,Tiguan,2013,298924.0,Автомат,Полный,Кроссовер,281669,13,22994
Hyundai,Santa Fe,2012,190243.0,Автомат,Передний,Кроссовер,324460,14,13589
Hyundai,Solaris,2009,176286.0,Автомат,Передний,Хэтчбек,279001,17,10370
Kia,Ceed,2020,75951.0,Автомат,Полный,Кроссовер,973415,6,12658
Toyota,Camry,2018,94411.0,Механика,Полный,Кроссовер,1251667,8,11801
Hyundai,Tucson,2008,229412.0,Автомат,Полный,Кроссовер,271163,18,12745
Hyundai,Tucson,2010,351605.0,Автомат,Полный,Кроссовер,273101,16,21975
Kia,Sportage,2014,197602.0,Автомат,Полный,Кроссовер,257576,12,16467
BMW,5 Series,2008,180980.0,Автомат,Передний,Седан,308447,18,10054
Toyota,Camry,2023,36257.0,Автомат,Задний,Седан,2181274,3,12086
Toyota,Camry,2012,232396.0,Механика,Передний,Седан,310989,14,16600
Kia,Ceed,2010,180844.0,Автомат,Передний,Хэтчбек,313398,16,11303
Volkswagen,Passat,2024,34651.0,Автомат,Передний,Седан,1463534,2,17326
Kia,Optima,2020,91920.0,Автомат,Задний,Седан,1000257,6,15320
Kia,Ceed,2014,154369.0,Автомат,Передний,Седан,304454,12,12864
Volkswagen,Passat,2018,119766.0,Механика,Передний,Кроссовер,534592,8,14971
Toyota,Corolla,2013,264861.0,Автомат,Передний,Кроссовер,269980,13,20374
Hyundai,Santa Fe,2008,173527.0,Автомат,Полный,Кроссовер,302738,18,9640
Kia,Sportage,2010,250957.0,Автомат,Передний,Хэтчбек,334144,16,15685
Kia,Ceed,2019,74541.0,Автомат,Полный,Седан,826697,7,10649
BMW,X5,2015,118173.0,Автомат,Передний,Хэтчбек,799255,11,10743
Kia,Ceed,2016,124425.0,Механика,Задний,Кроссовер,441374,10,12442
Volkswagen,Golf,2014,135969.0,Автомат,Задний,Седан,288789,12,11331
Kia,Rio,2017,94746.0,Механика,Полный,Хэтчбек,505103,9,10527
Toyota,Land Cruiser,2009,138046.0,Автомат,Передний,Хэтчбек,287907,17,8120
Kia,Sportage,2022,72103.0,Механика,Задний,Седан,1195182,4,18026
Kia,Sportage,2010,289506.0,Автомат,Полный,Кроссовер,325870,16,18094
Volkswagen,Golf,2022,66981.0,Автомат,Полный,Кроссовер,1364163,4,16745
Toyota,RAV4,2023,33543.0,Механика,Передний,Седан,2621999,3,11181
Toyota,Camry,2013,202584.0,Механика,Полный,Хэтчбек,348021,13,15583
Hyundai,Solaris,2010,241763.0,Автомат,Полный,Кроссовер,288942,16,15110
Kia,Ceed,2023,44880.0,Автомат,Полный,Кроссовер,1250719,3,14960
Volkswagen,Tiguan,2021,75240.0,Автомат,Передний,Кроссовер,930006,5,15048
BMW,5 Series,2008,220978.0,Механика,Задний,Кроссовер,278425,18,12277
Volkswagen,Golf,2008,182891.0,Автомат,Передний,Седан,323518,18,10161
Volkswagen,Polo,2013,143478.0,Механика,Полный,Седан,305559,13,11037
Hyundai,ix35,2019,134208.0,Робот,Полный,Кроссовер,561309,7,19173
Toyota,RAV4,2009,300250.0,Робот,Задний,Кроссовер,290911,17,17662
Volkswagen,Polo,2022,81055.0,Автомат,Полный,Хэтчбек,1299915,4,20264
Hyundai,Santa Fe,2016,254978.0,Автомат,Задний,Кроссовер,314323,10,25498
Volkswagen,Golf,2016,138073.0,Автомат,Полный,Кроссовер,386341,10,13807
Volkswagen,Tiguan,2015,183893.0,Механика,Передний,Седан,310275,11,16718
Hyundai,Tucson,2017,196785.0,Автомат,Передний,Седан,339125,9,21865
Volkswagen,Tiguan,2017,94814.0,Автомат,Полный,Седан,630505,9,10535
Volkswagen,Tiguan,2012,202532.0,Автомат,Передний,Седан,321624,14,14467
Volkswagen,Passat,2012,170968.0,Автомат,Полный,Хэтчбек,302115,14,12212
Toyota,RAV4,2020,114600.0,Автомат,Передний,Кроссовер,1408113,6,19100
Kia,Sportage,2024,13310.0,Автомат,Передний,Хэтчбек,1846178,2,6655
Hyundai,Santa Fe,2008,296376.0,Автомат,Полный,Седан,279505,18,16465
Hyundai,Solaris,2008,266322.0,Робот,Передний,Кроссовер,306236,18,14796
BMW,3 Series,2023,50631.0,Автомат,Полный,Кроссовер,2483840,3,16877
Hyundai,ix35,2015,245012.0,Автомат,Передний,Хэтчбек,295091,11,22274
BMW,X3,2018,155427.0,Автомат,Полный,Седан,976697,8,19428
BMW,3 Series,2012,187400.0,Автомат,Полный,Седан,287224,14,13386
Volkswagen,Passat,2010,320054.0,Автомат,Передний,Хэтчбек,339626,16,20003
BMW,X3,2014,157402.0,Автомат,Передний,Хэтчбек,494566,12,13117
Volkswagen,Polo,2010,268789.0,Автомат,Полный,Седан,334882,16,16799
Volkswagen,Golf,2015,199794.0,Автомат,Полный,Седан,327886,11,18163
Kia,Optima,2022,24300.0,Автомат,Передний,Хэтчбек,1259745,4,6075
Kia,Rio,2019,91136.0,Механика,Полный,Хэтчбек,893989,7,13019
Hyundai,Tucson,2024,49106.0,Механика,Задний,Седан,1444584,2,24553
Kia,Optima,2020,83532.0,Робот,Задний,Кроссовер,832637,6,13922
Volkswagen,Golf,2013,179008.0,Автомат,Передний,Кроссовер,334544,13,13770
BMW,X5,2020,100145.0,Автомат,Передний,Седан,1713639,6,16691
Hyundai,Solaris,2015,230701.0,Автомат,Полный,Хэтчбек,324093,11,20973
Toyota,Camry,2024,22063.0,Автомат,Полный,Хэтчбек,2759522,2,11032
Volkswagen,Passat,2010,176101.0,Автомат,Передний,Седан,259889,16,11006
Volkswagen,Passat,2014,167593.0,Автомат,Передний,Седан,344161,12,13966
Toyota,Land Cruiser,2024,38400.0,Автомат,Передний,Кроссовер,3132921,2,19200
Hyundai,Solaris,2024,42337.0,Механика,Задний,Хэтчбек,1677784,2,21168
Kia,Optima,2015,170527.0,Автомат,Полный,Кроссовер,304684,11,15502
Hyundai,Solaris,2013,194858.0,Механика,Полный,Хэтчбек,343708,13,14989
BMW,X5,2014,212429.0,Механика,Полный,Кроссовер,335219,12,17702
BMW,3 Series,2022,64111.0,Автомат,Полный,Хэтчбек,2485118,4,16028
Hyundai,Tucson,2008,231837.0,Автомат,Полный,Седан,310038,18,12880
BMW,3 Series,2009,228598.0,Автомат,Полный,Седан,274944,17,13447
BMW,X3,2019,99175.0,Автомат,Передний,Седан,1596780,7,14168
Kia,Rio,2010,275593.0,Автомат,Полный,Седан,310382,16,17225
BMW,5 Series,2009,134011.0,Механика,Передний,Кроссовер,322131,17,7883
Toyota,Land Cruiser,2016,206788.0,Автомат,Передний,Хэтчбек,594482,10,20679
Toyota,Camry,2010,73209.0,Робот,Передний,Хэтчбек,553625,16,4576
Volkswagen,Golf,2019,135201.0,Механика,Передний,Кроссовер,550190,7,19314
Volkswagen,Golf,2015,183732.0,Автомат,Передний,Кроссовер,277547,11,16703
Kia,Rio,2013,271395.0,Механика,Передний,Кроссовер,318956,13,20877
Toyota,RAV4,2013,159801.0,Механика,Передний,Кроссовер,474357,13,12292
BMW,X5,2015,184719.0,Механика,Полный,Седан,666876,11,16793
BMW,5 Series,2008,315224.0,Робот,Полный,Кроссовер,344421,18,17512
Volkswagen,Tiguan,2020,32749.0,Механика,Полный,Хэтчбек,1015738,6,5458
Toyota,RAV4,2008,126053.0,Механика,Передний,Седан,256881,18,7003
Volkswagen,Polo,2014,131941.0,Робот,Полный,Кроссовер,302577,12,10995
Volkswagen,Tiguan,2023,36128.0,Автомат,Задний,Хэтчбек,1417075,3,12043
Volkswagen,Polo,2015,191217.0,Автомат,Полный,Седан,285418,11,17383
Kia,Ceed,2012,164899.0,Автомат,Полный,Седан,258320,14,11778
Volkswagen,Passat,2017,113071.0,Робот,Передний,Седан,447907,9,12563
Kia,Rio,2021,63131.0,Автомат,Полный,Седан,1130539,5,12626
Toyota,RAV4,2016,160944.0,Автомат,Передний,Хэтчбек,876019,10,16094
Kia,Sportage,2023,41339.0,Робот,Полный,Кроссовер,1613306,3,13780
Hyundai,Solaris,2019,105044.0,Автомат,Передний,Хэтчбек,757804,7,15006
Volkswagen,Golf,2023,61661.0,Механика,Полный,Кроссовер,1189885,3,20554
Toyota,Corolla,2017,139436.0,Механика,Полный,Хэтчбек,1023027,9,15493
Volkswagen,Golf,2016,151751.0,Автомат,Передний,Хэтчбек,339679,10,15175
Hyundai,Santa Fe,2013,159884.0,Автомат,Полный,Седан,290547,13,12299
Toyota,RAV4,2023,22623.0,Механика,Передний,Седан,2402260,3,7541
Kia,Ceed,2013,152942.0,Механика,Полный,Седан,309122,13,11765
Volkswagen,Passat,2012,208591.0,Автомат,Полный,Кроссовер,328466,14,14899
Volkswagen,Polo,2024,38555.0,Автомат,Полный,Кроссовер,1586154,2,19278
Toyota,Corolla,2012,327579.0,Автомат,Полный,Кроссовер,259903,14,23398
Toyota,RAV4,2024,30720.0,Робот,Передний,Хэтчбек,2548343,2,15360
Kia,Sportage,2016,172910.0,Автомат,Полный,Кроссовер,255721,10,17291
BMW,5 Series,2017,85380.0,Робот,Полный,Кроссовер,1310999,9,9487
Hyundai,Santa Fe,2012,334423.0,Автомат,Передний,Хэтчбек,306887,14,23887
Toyota,Land Cruiser,2012,201342.0,Механика,Передний,Хэтчбек,311149,14,14382
Kia,Optima,2010,256046.0,Механика,Передний,Хэтчбек,297692,16,16003
Toyota,RAV4,2016,106939.0,Автомат,Полный,Хэтчбек,1003328,10,10694
Volkswagen,Tiguan,2021,83755.0,Автомат,Полный,Седан,1082914,5,16751
Hyundai,ix35,2014,194743.0,Автомат,Передний,Седан,286852,12,16229
Volkswagen,Passat,2023,15066.0,Механика,Полный,Кроссовер,1512558,3,5022
Hyundai,Solaris,2022,65713.0,Автомат,Передний,Хэтчбек,1235071,4,16428
Toyota,RAV4,2009,186723.0,Механика,Передний,Хэтчбек,268579,17,10984
Toyota,Land Cruiser,2013,89926.0,Механика,Передний,Кроссовер,693144,13,6917
BMW,X3,2017,108692.0,Робот,Задний,Хэтчбек,1027038,9,12077
Kia,Ceed,2016,210682.0,Автомат,Задний,Хэтчбек,339851,10,21068
Toyota,Land Cruiser,2023,38121.0,Робот,Передний,Хэтчбек,2709356,3,12707
BMW,3 Series,2011,271647.0,Робот,Полный,Седан,265839,15,18110
Kia,Sportage,2014,134370.0,Механика,Полный,Седан,300055,12,11198
BMW,X5,2012,170370.0,Автомат,Передний,Седан,338211,14,12169
Toyota,Land Cruiser,2013,193130.0,Автомат,Передний,Седан,329401,13,14856
Volkswagen,Golf,2023,31356.0,Механика,Передний,Кроссовер,1293660,3,10452
BMW,5 Series,2009,227255.0,Механика,Задний,Седан,330642,17,13368
Toyota,Corolla,2011,189743.0,Механика,Передний,Хэтчбек,280065,15,12650
Hyundai,ix35,2024,17133.0,Механика,Задний,Седан,1661273,2,8566
BMW,X5,2019,76280.0,Автомат,Передний,Хэтчбек,1395486,7,10897
Volkswagen,Polo,2021,68931.0,Автомат,Задний,Седан,1115661,5,13786
Volkswagen,Passat,2023,47423.0,Автомат,Передний,Хэтчбек,1646756,3,15808
Hyundai,Santa Fe,2022,43037.0,Автомат,Полный,Хэтчбек,1123166,4,10759
Kia,Ceed,2009,253730.0,Механика,Передний,Хэтчбек,331490,17,14925
Hyundai,Tucson,2017,145605.0,Механика,Задний,Кроссовер,426781,9,16178
Toyota,RAV4,2018,117677.0,Автомат,Передний,Хэтчбек,1329538,8,14710
Toyota,Corolla,2014,195196.0,Автомат,Полный,Хэтчбек,383205,12,16266
Kia,Optima,2021,73788.0,Автомат,Полный,Седан,957882,5,14758
